,reported_acceptor,don_ID,reported_donor,DOI,PCE_avg,donor_type,acc_SMILES_sidechains,don_mon_SMILES,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count
34,ITIC,29,J50,10.1002/adma.201601595,4.61,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC(C5=CC=CS5)=C4)C6=CC=C(S6)CC(CCCCCCCC)CCCCCC)C7=CC=C(S7)C8=CC=CC9=NN(N=C89)CCCCCCCC)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
35,ITIC,30,J51,10.1002/adma.201601595,9.07,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC(C5=CC=CS5)=C4)C6=CC=C(S6)CC(CCCCCCCC)CCCCCC)C7=CC=C(S7)C8=C(C(F)=CC9=NN(N=C89)CCCCCCCC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
36,ITIC,31,PDCBT,10.1002/adma.201601803,10.16,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,O=C(OCC(CCCCCC)CCCC)C(C=CS1)=C1C2=CC=C(S2)C3=CC=C(S3)C4=C(C(OCC(CCCCCC)CCCC)=O)C=CS4,0,0,0,0,0,0,0,0,0,0,0,0
37,ITIC,33,PBQ-0F,10.1002/adma.201604241,6.68,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCC(CCCC)CC(S1)=CC=C1C(C2=C(C(C3=CC=C(S3)CC(CCCC)CC)=C4S5)C=C(C6=CC=CS6)S2)=C4C=C5C(S7)=CC=C7C8=CC=CC9=NC(C%10=CC(OCCCCCCCC)=CC=C%10)=C(C%11=CC(OCCCCCCCC)=CC=C%11)N=C89,1,0,0,0,1,0,0,0,0,0,0,0
38,ITIC,34,PBQ-QF,10.1002/adma.201604241,8.9,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,FC1=CC2=NC(C3=CC(OCCCCCCCC)=CC=C3)=C(C4=CC(OCCCCCCCC)=CC=C4)N=C2C(C5=CC=C(S5)C6=CC7=C(C8=C(C(C9=CC=C(S9)CC(CCCC)CC)=C7S6)C=C(C%10=CC=CS%10)S8)C%11=CC=C(S%11)CC(CCCC)CC)=C1F,1,0,0,0,1,0,0,0,0,0,0,0
39,ITIC,35,PBQ-4F,10.1002/adma.201604241,11.34,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCOC1=CC(C2=NC3=CC(F)=C(C(C4=CC=C(S4)C5=CC6=C(C7=C(C(C8=CC(F)=C(S8)CC(CCCC)CC)=C6S5)C=C(C9=CC=CS9)S7)C%10=CC(F)=C(S%10)CC(CCCC)CC)=C3N=C2C%11=CC(OCCCCCCCC)=CC=C%11)F)=CC=C1,1,0,0,0,1,0,0,0,0,0,0,0
40,ITIC,37,PTzBI-DT,10.1002/adma.201606396,9.32,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCC(C=C1C2=C3SC(C=C4C(S5)=CC=C5C6=C(C(N(C7=O)CCCCCCCC)=O)C7=CC8=NN(CCCCCCCC)N=C68)=C(S4)C3=C(C9=CC(CCCCCC)=C(S9)CC(CCCC)CC)C%10=C2C%11=C(C=C(S%11)C%12=CC=CS%12)S%10)=C(S1)CC(CCCC)CC,0,0,0,0,0,0,0,1,0,0,0,0
41,ITIC,38,PTzBI,10.1002/adma.201606396,10.13,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCN1C(C2=CC3=NN(N=C3C(C4=CC=C(S4)C5=CC6=C(C7=C(C(C8=CC=C(S8)CC(CCCC)CC)=C6S5)C=C(C9=CC=CS9)S7)C%10=CC=C(S%10)CC(CCCC)CC)=C2C1=O)CCCCCCCC)=O,1,0,0,0,0,0,0,1,0,0,0,0
42,ITIC,39,FTAZ,10.1039/C7TA07882J,8.37,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCC(CCC1=C2C=C(SC2=C(C3=C1SC(C4=CC=CS4)=C3)CCC(CCCCCC)CCCC)C5=CC=C(S5)C6=C(C(F)=CC7=NN(N=C67)CC(CCCCCC)CCCC)F)CCCC,1,0,1,0,0,0,0,0,0,0,0,0
43,ITIC,41,PBZ,10.1002/solr.201700020,7.5,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)CC(CCCC)CC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
44,ITIC,41,J52,10.1021/acs.jpclett.8b03247,3.01,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)CC(CCCC)CC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
45,ITIC,41,J52,10.1021/jacs.6b01744,5.26,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)CC(CCCC)CC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
46,ITIC,41,J52,10.1039/C7TA06476D,5.5,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)CC(CCCC)CC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)CC(CCCC)CC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
47,ITIC,42,PBDT-TDZ,10.1002/adma.201703973,11.25,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC1=C(C2=CC3=C(C4=C(C(C5=CC=C(S5)CC(CCCCCC)CCCC)=C3S2)C=C(C6=C(CCCCCCCC)C=C(C7=NN=CS7)S6)S4)C8=CC=C(S8)CC(CCCCCC)CCCC)SC=C1,1,0,0,0,0,0,0,0,0,0,0,0
48,ITIC,43,PBDTS-TDZ,10.1002/adma.201703973,12.35,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(C=CS1)=C1C2=CC3=C(C4=C(C(C5=CC=C(S5)SCC(CCCCCC)CCCC)=C3S2)C=C(C6=C(CCCCCCCC)C=C(C7=NN=CS7)S6)S4)C8=CC=C(S8)SCC(CCCCCC)CCCC,1,0,0,0,0,0,0,0,0,0,0,0
49,ITIC,44,PFBDB-T,10.1002/adma.201705209,11.5,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=C(F)C=C(C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC(F)=C(S%10)C)S7)S6)CC,1,1,0,0,0,0,0,0,0,0,0,0
50,ITIC,45,PBDTsTh-BDD,10.1002/adma.201705870,6.96,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCC(CCCCCCCC)COC1=C2C=CSC2=C(C3=CC=C(S3)SCC(CCCC)CC)C4=C1SC(C5=CC=C(S5)C6=C(C(C7=C(SC(CC(CCCC)CC)=C7C8=O)CC(CCCC)CC)=O)C8=C(C9=CC=CS9)S6)=C4,1,1,0,0,0,0,0,0,0,0,0,0
51,ITIC,46,PBDTsPh-BDD,10.1002/adma.201705870,6.99,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(COC1=C2C=CSC2=C(C3=C1SC(C4=CC=C(S4)C5=C(C(C6=C(SC(CC(CCCC)CC)=C6C7=O)CC(CCCC)CC)=O)C7=C(C8=CC=CS8)S5)=C3)C9=CC=C(SCC(CCCC)CC)C=C9)CC,1,1,0,0,0,0,0,0,0,0,0,0
52,ITIC,47,PBDTsPhPh-BDD,10.1002/adma.201705870,9.91,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(COC1=C2C=CSC2=C(C3=C1SC(C4=CC=C(S4)C5=C(C(C6=C(SC(CC(CCCC)CC)=C6C7=O)CC(CCCC)CC)=O)C7=C(C8=CC=CS8)S5)=C3)C9=CC=C(C%10=CC=C(SCC(CCCC)CC)C=C%10)C=C9)CC,1,1,0,0,0,0,0,0,0,0,0,0
53,ITIC,48,PBDTsThPh-BDD,10.1002/adma.201705870,10.38,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(COC1=C2C=CSC2=C(C3=C1SC(C4=CC=C(S4)C5=C(C(C6=C(SC(CC(CCCC)CC)=C6C7=O)CC(CCCC)CC)=O)C7=C(C8=CC=CS8)S5)=C3)C9=CC=C(S9)C%10=CC=C(SCC(CCCC)CC)C=C%10)CC,1,1,0,0,0,0,0,0,0,0,0,0
54,IT-IC,49,J71,10.1002/solr.201700107,9.0,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)[Si](CCC)(CCC)CCC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)[Si](CCC)(CCC)CCC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
55,ITIC,49,J71,10.1038/ncomms13651,11.2,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)[Si](CCC)(CCC)CCC)=C5S4)C=C(C8=CC=CS8)S6)C9=CC=C(S9)[Si](CCC)(CCC)CCC)F)CCCCCC,1,0,1,0,0,0,0,0,0,0,0,0
56,ITIC,50,J61,10.1021/jacs.6b01744,9.22,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCSC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)SCCCCCCCCCCCC)C6=CC=C(S6)C7=C(C(F)=C(C8=NN(N=C78)CC(CCCCCCCC)CCCCCC)C9=CC=CS9)F,1,0,1,0,0,0,0,0,0,0,0,0
57,ITIC,50,J61,10.1021/jacs.6b09110,10.28,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCSC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)SCCCCCCCCCCCC)C6=CC=C(S6)C7=C(C(F)=C(C8=NN(N=C78)CC(CCCCCCCC)CCCCCC)C9=CC=CS9)F,1,0,1,0,0,0,0,0,0,0,0,0
58,ITIC,51,TTFQx-T1,10.1039/C7TA10262C,10.32,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC(C5=CC=CS5)=C4)C6=CC=C(S6)CC(CCCC)CC)C7=CC=C(S7)C8=C(C(F)=CC9=NC(C%10=CC(F)=C(S%10)CC(CCCC)CC)=C(N=C89)C%11=CC(F)=C(S%11)CC(CCCC)CC)F)CC,1,0,0,0,1,0,0,0,0,0,0,0
59,ITIC,77,PBDTS-DTBTO,10.1002/aenm.201600742,8.92,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCOC1=C(C2=CC=CS2)C3=NSN=C3C(C4=CC=C(S4)C5=CC6=C(C7=C(C(C8=CC=C(S8)SCC(CCCC)CC)=C6S5)C=CS7)C9=CC=C(S9)SCC(CCCC)CC)=C1OCCCCCCCC,1,0,0,1,0,0,0,0,0,0,0,0
60,ITIC,81,3MT-Th,10.1002/aenm.201700566,9.35,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCC(CCCC)CC(S1)=CC=C1C2=C3C=CSC3=C(C4=CC=C(S4)CC(CCCC)CC)C5=C2SC(C6=C(C(OCC)=O)C=CS6)=C5,1,0,0,0,0,0,0,0,0,0,0,0
61,ITIC,82,J81,10.1002/aenm.201700746,10.6,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(CN1N=C2C=C(C(F)=C(C2=N1)C3=CC=C(S3)C4=CC5=C(C6=C(C(C7=CC=C(S7)[Si](CCC)(CCC)CCC)=C5O4)C=C(C8=CC=CS8)O6)C9=CC=C(S9)[Si](CCC)(CCC)CCC)F)CCCCCC,0,0,1,0,0,0,0,0,0,0,0,1
62,ITIC,83,PTFB-P,10.1038/ncomms13094,7.6,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(F)C=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NN(N=C67)CCC)F)S5)C(F)=C3)SC=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
63,ITIC,84,PTFB-O,10.1038/ncomms13094,9.9,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(F)C(F)=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NN(N=C67)CCC)F)S5)C=C3)SC=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
64,ITIC,91,PBDTNO-BDD,10.1002/aenm.201702489,6.89,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCC(CCCCCCCC)COC1=CC=C2C(C=CC(C3=C4C=CSC4=C(C5=CC6=CC=C(OCC(CCCCCCCC)CCCCCC)C=C6C=C5)C7=C3SC(C8=CC=C(S8)C9=C(C(C%10=C(SC(CC(CCCC)CC)=C%10C%11=O)CC(CCCC)CC)=O)C%11=C(C%12=CC=CS%12)S9)=C7)=C2)=C1,1,1,0,0,0,0,0,0,0,0,0,0
65,ITIC,92,PBDTNS-BDD,10.1002/aenm.201702489,9.18,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCC(CCCCCCCC)CSC1=CC=C2C(C=CC(C3=C4C=CSC4=C(C5=CC6=CC=C(SCC(CCCCCCCC)CCCCCC)C=C6C=C5)C7=C3SC(C8=CC=C(S8)C9=C(C(C%10=C(SC(CC(CCCC)CC)=C%10C%11=O)CC(CCCC)CC)=O)C%11=C(C%12=CC=CS%12)S9)=C7)=C2)=C1,1,1,0,0,0,0,0,0,0,0,0,0
66,ITIC,112,PTIBT,10.1002/ajoc.202000172,5.72,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C8=CC=C(C=C8)CCCCCC)(C9=CC=C(C=C9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C%12=CC=C(C=C%12)CCCCCC)C%13=CC=C(C=C%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCC(CN1C(/C(C2=C1C=CC=C2)=C\C3=CSC(C4=CC=C(S4)C5=CC=CS5)=C3)=O)CCCCCCCC,0,0,0,0,0,0,0,0,0,0,0,0
